2016/10/11 - 0:12:42 BEGINNING OF FILE
TPTAT, T1, T2, T3, T4, T5, T6, T7, T8, T9, T10, T11, T12, T13, T14, T15, T16, CheckPEC, Delta t from last measure in Miliseconds, Time Stamp
258, 235, 239, 250, 266, 236, 240, 257, 256, 244, 253, 252, 248, 244, 243, 245, 244, 1, 1940, 2016/10/11 - 0:12:45
257, 234, 238, 249, 264, 235, 240, 256, 254, 244, 252, 252, 247, 244, 242, 244, 243, 1, 216, 2016/10/11 - 0:12:45
257, 233, 238, 250, 261, 235, 239, 255, 253, 243, 252, 252, 247, 243, 242, 244, 242, 1, 218, 2016/10/11 - 0:12:46
258, 235, 240, 252, 260, 235, 240, 256, 254, 244, 253, 252, 247, 244, 243, 245, 243, 1, 418, 2016/10/11 - 0:12:46
258, 235, 240, 252, 262, 235, 240, 256, 254, 244, 253, 252, 247, 244, 243, 245, 243, 1, 219, 2016/10/11 - 0:12:46
258, 235, 240, 253, 263, 236, 240, 256, 254, 244, 253, 252, 248, 244, 244, 245, 243, 1, 215, 2016/10/11 - 0:12:46
258, 234, 239, 251, 257, 235, 240, 256, 254, 244, 252, 252, 248, 244, 243, 245, 244, 1, 622, 2016/10/11 - 0:12:47
258, 234, 239, 251, 260, 235, 240, 256, 252, 244, 252, 252, 248, 244, 243, 245, 244, 1, 420, 2016/10/11 - 0:12:48
258, 235, 239, 253, 259, 235, 240, 256, 251, 244, 252, 252, 248, 244, 244, 245, 244, 1, 216, 2016/10/11 - 0:12:48
258, 235, 239, 253, 261, 235, 240, 256, 251, 244, 253, 252, 248, 244, 243, 246, 244, 1, 416, 2016/10/11 - 0:12:48
258, 235, 239, 252, 261, 235, 240, 256, 251, 244, 252, 252, 247, 244, 243, 245, 244, 1, 215, 2016/10/11 - 0:12:48
258, 234, 239, 252, 261, 235, 240, 256, 251, 244, 252, 252, 247, 244, 243, 245, 244, 1, 214, 2016/10/11 - 0:12:49
258, 234, 239, 252, 263, 235, 240, 256, 250, 244, 252, 252, 247, 244, 243, 245, 244, 1, 832, 2016/10/11 - 0:12:49
258, 235, 239, 253, 265, 235, 240, 255, 251, 244, 252, 252, 248, 244, 243, 245, 243, 1, 422, 2016/10/11 - 0:12:50
258, 235, 239, 253, 266, 235, 240, 255, 253, 244, 252, 252, 247, 244, 243, 245, 244, 1, 216, 2016/10/11 - 0:12:50
258, 235, 240, 255, 267, 236, 240, 254, 253, 244, 252, 252, 248, 244, 243, 246, 244, 1, 421, 2016/10/11 - 0:12:50
258, 235, 239, 257, 268, 235, 240, 253, 246, 244, 252, 252, 248, 244, 243, 245, 245, 1, 214, 2016/10/11 - 0:12:51
258, 235, 240, 265, 260, 235, 240, 254, 245, 244, 253, 252, 247, 244, 243, 245, 244, 1, 418, 2016/10/11 - 0:12:51
257, 234, 257, 258, 236, 235, 250, 259, 238, 242, 251, 251, 246, 242, 241, 244, 243, 1, 829, 2016/10/11 - 0:12:52
257, 235, 254, 240, 235, 237, 269, 253, 237, 243, 252, 251, 246, 243, 242, 244, 242, 1, 620, 2016/10/11 - 0:12:53
257, 235, 249, 238, 235, 239, 271, 250, 239, 243, 254, 252, 246, 243, 243, 244, 243, 1, 212, 2016/10/11 - 0:12:53
258, 235, 246, 238, 236, 242, 272, 248, 239, 245, 257, 253, 246, 243, 243, 245, 244, 1, 214, 2016/10/11 - 0:12:53
258, 236, 244, 239, 236, 249, 274, 244, 239, 247, 259, 252, 247, 243, 243, 245, 244, 1, 418, 2016/10/11 - 0:12:53
258, 238, 246, 238, 236, 257, 268, 243, 238, 246, 254, 252, 247, 244, 243, 245, 244, 1, 415, 2016/10/11 - 0:12:54
258, 245, 244, 237, 236, 268, 253, 241, 238, 245, 253, 251, 247, 243, 242, 244, 243, 1, 417, 2016/10/11 - 0:12:54
258, 244, 241, 237, 236, 271, 251, 241, 238, 245, 253, 251, 247, 243, 242, 244, 243, 1, 212, 2016/10/11 - 0:12:54
258, 243, 240, 237, 236, 274, 252, 241, 238, 245, 253, 251, 247, 244, 243, 244, 244, 1, 212, 2016/10/11 - 0:12:55
258, 240, 241, 237, 236, 276, 253, 241, 238, 246, 253, 251, 247, 244, 243, 244, 244, 1, 213, 2016/10/11 - 0:12:55
258, 238, 240, 238, 235, 277, 252, 241, 238, 247, 253, 251, 247, 243, 243, 244, 244, 1, 423, 2016/10/11 - 0:12:55
258, 238, 240, 238, 235, 277, 252, 241, 238, 246, 253, 251, 247, 244, 243, 244, 243, 1, 213, 2016/10/11 - 0:12:56
257, 237, 239, 236, 234, 276, 251, 240, 238, 246, 252, 250, 246, 243, 242, 244, 243, 1, 617, 2016/10/11 - 0:12:56
257, 237, 239, 236, 234, 276, 251, 240, 237, 246, 252, 250, 246, 242, 242, 244, 242, 1, 216, 2016/10/11 - 0:12:56
257, 237, 239, 237, 234, 277, 251, 240, 237, 246, 252, 250, 246, 243, 241, 244, 243, 1, 209, 2016/10/11 - 0:12:57
257, 237, 238, 236, 234, 277, 252, 240, 237, 246, 252, 250, 246, 243, 241, 244, 243, 1, 212, 2016/10/11 - 0:12:57
257, 236, 239, 236, 235, 277, 252, 240, 237, 246, 251, 250, 246, 242, 241, 244, 242, 1, 824, 2016/10/11 - 0:12:58
258, 238, 240, 238, 235, 278, 253, 241, 238, 247, 253, 251, 247, 243, 243, 245, 243, 1, 211, 2016/10/11 - 0:12:58
258, 238, 240, 238, 236, 279, 253, 241, 238, 247, 253, 251, 246, 244, 242, 245, 243, 1, 209, 2016/10/11 - 0:12:58
258, 238, 240, 238, 236, 278, 254, 241, 238, 247, 253, 251, 246, 244, 243, 245, 243, 1, 214, 2016/10/11 - 0:12:58
258, 238, 239, 238, 235, 279, 253, 241, 238, 247, 252, 251, 246, 243, 242, 244, 243, 1, 414, 2016/10/11 - 0:12:59
258, 237, 240, 237, 235, 279, 253, 241, 238, 247, 252, 251, 246, 243, 242, 244, 242, 1, 619, 2016/10/11 - 0:12:59
258, 237, 239, 237, 235, 279, 253, 240, 238, 247, 252, 251, 246, 243, 242, 244, 243, 1, 415, 2016/10/11 - 0:13:0
258, 238, 239, 237, 235, 279, 253, 241, 238, 246, 252, 251, 246, 243, 242, 244, 243, 1, 418, 2016/10/11 - 0:13:0
258, 237, 239, 237, 235, 279, 253, 241, 238, 246, 252, 251, 246, 243, 242, 244, 243, 1, 211, 2016/10/11 - 0:13:0
258, 237, 239, 237, 235, 279, 253, 241, 238, 246, 252, 251, 246, 243, 242, 244, 243, 1, 211, 2016/10/11 - 0:13:1
258, 238, 240, 237, 235, 279, 253, 241, 238, 246, 252, 251, 246, 243, 243, 244, 243, 1, 210, 2016/10/11 - 0:13:1
258, 237, 240, 237, 235, 279, 253, 241, 238, 247, 252, 251, 246, 243, 243, 244, 243, 1, 209, 2016/10/11 - 0:13:1
258, 238, 240, 237, 235, 279, 253, 241, 238, 246, 252, 251, 247, 244, 243, 245, 243, 1, 216, 2016/10/11 - 0:13:1
258, 238, 240, 237, 235, 279, 253, 241, 238, 247, 252, 251, 246, 244, 243, 244, 243, 1, 211, 2016/10/11 - 0:13:1
258, 238, 240, 237, 235, 279, 253, 241, 238, 247, 253, 251, 247, 243, 242, 244, 243, 1, 210, 2016/10/11 - 0:13:2
258, 239, 240, 237, 235, 278, 251, 241, 238, 246, 253, 251, 247, 243, 242, 244, 244, 1, 417, 2016/10/11 - 0:13:2
258, 239, 240, 238, 235, 278, 250, 241, 238, 247, 253, 251, 246, 243, 243, 244, 244, 1, 209, 2016/10/11 - 0:13:2
258, 240, 240, 237, 235, 277, 252, 241, 238, 248, 252, 251, 246, 243, 243, 244, 244, 1, 211, 2016/10/11 - 0:13:2
258, 247, 242, 237, 235, 278, 252, 240, 238, 245, 251, 251, 246, 242, 242, 244, 243, 1, 614, 2016/10/11 - 0:13:3
258, 240, 239, 237, 235, 278, 246, 240, 238, 246, 252, 250, 247, 243, 242, 244, 243, 1, 819, 2016/10/11 - 0:13:4
258, 239, 239, 237, 235, 279, 246, 240, 237, 246, 252, 251, 247, 243, 242, 244, 243, 1, 208, 2016/10/11 - 0:13:4
258, 238, 239, 237, 235, 280, 247, 240, 237, 246, 252, 251, 247, 244, 243, 244, 243, 1, 212, 2016/10/11 - 0:13:4
258, 238, 239, 237, 235, 281, 248, 240, 238, 247, 252, 251, 247, 244, 243, 244, 244, 1, 209, 2016/10/11 - 0:13:4
258, 238, 240, 238, 235, 281, 248, 241, 238, 248, 252, 251, 247, 243, 243, 244, 243, 1, 209, 2016/10/11 - 0:13:5
258, 237, 240, 237, 235, 275, 254, 240, 238, 250, 253, 251, 247, 243, 243, 244, 243, 1, 209, 2016/10/11 - 0:13:5
258, 236, 240, 237, 235, 266, 259, 241, 238, 250, 254, 251, 246, 242, 242, 244, 243, 1, 412, 2016/10/11 - 0:13:5
258, 237, 240, 237, 235, 264, 260, 241, 238, 249, 254, 251, 247, 242, 242, 244, 243, 1, 206, 2016/10/11 - 0:13:6
258, 236, 239, 236, 235, 264, 259, 240, 237, 249, 254, 250, 246, 243, 242, 244, 243, 1, 412, 2016/10/11 - 0:13:6
258, 236, 239, 237, 235, 272, 249, 240, 237, 249, 252, 250, 246, 242, 242, 244, 243, 1, 617, 2016/10/11 - 0:13:7
258, 236, 238, 237, 234, 277, 249, 240, 238, 247, 252, 250, 246, 242, 242, 244, 243, 1, 617, 2016/10/11 - 0:13:7
258, 237, 240, 237, 235, 271, 260, 241, 238, 247, 253, 250, 246, 242, 242, 244, 243, 1, 416, 2016/10/11 - 0:13:8
258, 237, 241, 238, 235, 264, 268, 241, 238, 246, 253, 250, 246, 243, 242, 244, 243, 1, 211, 2016/10/11 - 0:13:8
258, 238, 241, 238, 235, 258, 271, 242, 238, 245, 253, 251, 246, 243, 243, 244, 243, 1, 211, 2016/10/11 - 0:13:8
257, 237, 243, 237, 235, 248, 273, 243, 237, 244, 253, 250, 246, 242, 242, 243, 242, 1, 1634, 2016/10/11 - 0:13:10
258, 236, 244, 239, 235, 238, 268, 257, 238, 244, 254, 252, 246, 242, 243, 244, 243, 1, 822, 2016/10/11 - 0:13:10
258, 235, 244, 239, 236, 238, 268, 259, 239, 244, 254, 252, 246, 242, 242, 244, 243, 1, 209, 2016/10/11 - 0:13:11
