2016/10/11 - 0:11:37 BEGINNING OF FILE
TPTAT, T1, T2, T3, T4, T5, T6, T7, T8, T9, T10, T11, T12, T13, T14, T15, T16, CheckPEC, Delta t from last measure in Miliseconds, Time Stamp
258, 235, 243, 244, 237, 237, 263, 277, 241, 244, 268, 264, 254, 239, 249, 252, 249, 1, 2006, 2016/10/11 - 0:11:39
258, 235, 243, 245, 237, 237, 260, 272, 240, 244, 267, 264, 254, 239, 249, 252, 248, 1, 425, 2016/10/11 - 0:11:40
258, 235, 243, 242, 236, 237, 261, 269, 239, 244, 266, 263, 253, 238, 248, 251, 248, 1, 215, 2016/10/11 - 0:11:40
258, 235, 245, 240, 235, 236, 263, 267, 239, 244, 267, 263, 253, 238, 249, 251, 248, 1, 219, 2016/10/11 - 0:11:40
258, 235, 244, 241, 236, 237, 264, 267, 239, 244, 266, 262, 253, 238, 248, 251, 247, 1, 421, 2016/10/11 - 0:11:41
258, 235, 244, 241, 235, 237, 264, 268, 239, 244, 266, 262, 253, 238, 248, 251, 248, 1, 217, 2016/10/11 - 0:11:41
258, 235, 244, 243, 235, 237, 264, 269, 239, 243, 266, 262, 253, 238, 248, 251, 248, 1, 213, 2016/10/11 - 0:11:41
258, 235, 244, 243, 235, 236, 263, 269, 239, 243, 266, 262, 253, 238, 248, 251, 248, 1, 634, 2016/10/11 - 0:11:42
258, 235, 245, 244, 235, 236, 263, 269, 239, 243, 266, 262, 253, 238, 248, 251, 248, 1, 212, 2016/10/11 - 0:11:42
258, 235, 245, 244, 236, 237, 263, 270, 239, 243, 265, 262, 253, 238, 248, 251, 248, 1, 420, 2016/10/11 - 0:11:42
258, 235, 244, 243, 236, 237, 264, 271, 240, 244, 265, 262, 253, 238, 248, 251, 248, 1, 1451, 2016/10/11 - 0:11:44
258, 235, 245, 243, 236, 236, 263, 271, 240, 243, 264, 262, 253, 239, 248, 250, 247, 1, 827, 2016/10/11 - 0:11:45
258, 235, 245, 243, 235, 236, 263, 271, 240, 243, 264, 262, 253, 238, 248, 251, 247, 1, 213, 2016/10/11 - 0:11:45
258, 235, 245, 244, 236, 237, 263, 271, 240, 243, 264, 262, 253, 238, 248, 251, 247, 1, 214, 2016/10/11 - 0:11:45
258, 235, 245, 244, 236, 237, 263, 271, 239, 243, 264, 262, 252, 238, 248, 251, 248, 1, 212, 2016/10/11 - 0:11:45
258, 235, 242, 244, 236, 236, 259, 278, 241, 243, 263, 262, 253, 238, 248, 251, 247, 1, 1231, 2016/10/11 - 0:11:47
258, 235, 241, 244, 236, 237, 257, 277, 240, 243, 263, 262, 253, 238, 247, 250, 247, 1, 420, 2016/10/11 - 0:11:47
258, 235, 241, 244, 236, 236, 256, 274, 240, 243, 263, 261, 253, 239, 248, 250, 247, 1, 212, 2016/10/11 - 0:11:47
258, 235, 243, 244, 236, 237, 257, 273, 239, 242, 262, 261, 252, 238, 247, 250, 247, 1, 619, 2016/10/11 - 0:11:48
258, 235, 242, 243, 236, 236, 257, 274, 241, 243, 262, 261, 252, 238, 247, 250, 247, 1, 210, 2016/10/11 - 0:11:48
258, 235, 241, 243, 237, 236, 255, 276, 244, 242, 262, 261, 252, 238, 247, 250, 247, 1, 820, 2016/10/11 - 0:11:49
258, 235, 241, 243, 237, 236, 255, 278, 245, 242, 262, 261, 252, 238, 247, 250, 247, 1, 211, 2016/10/11 - 0:11:49
258, 235, 241, 246, 237, 236, 253, 283, 246, 243, 262, 261, 253, 239, 248, 251, 247, 1, 417, 2016/10/11 - 0:11:50
258, 235, 240, 245, 237, 236, 250, 284, 246, 243, 263, 261, 253, 238, 247, 250, 248, 1, 417, 2016/10/11 - 0:11:50
258, 235, 240, 243, 237, 236, 249, 284, 248, 243, 262, 261, 252, 238, 247, 250, 247, 1, 417, 2016/10/11 - 0:11:50
258, 235, 240, 243, 237, 236, 249, 285, 249, 242, 262, 261, 252, 239, 247, 250, 247, 1, 211, 2016/10/11 - 0:11:51
258, 235, 240, 243, 237, 236, 249, 285, 250, 243, 262, 261, 252, 239, 247, 250, 247, 1, 212, 2016/10/11 - 0:11:51
259, 236, 241, 244, 238, 237, 250, 286, 251, 244, 263, 261, 253, 239, 247, 250, 249, 1, 212, 2016/10/11 - 0:11:51
