2016/6/26 - 19:17:34 BEGINNING OF FILE
TPTAT, T1, T2, T3, T4, T5, T6, T7, T8, T9, T10, T11, T12, T13, T14, T15, T16, CheckPEC, Delta t from last measure in Miliseconds, Time Stamp
252, 227, 241, 230, 226, 234, 271, 248, 229, 234, 243, 242, 242, 231, 237, 241, 239, 1, 2120, 2016/6/26 - 19:17:37
252, 227, 239, 230, 226, 234, 270, 247, 229, 235, 243, 242, 242, 232, 237, 242, 239, 1, 219, 2016/6/26 - 19:17:37
252, 227, 239, 229, 226, 234, 270, 247, 229, 234, 243, 242, 242, 231, 237, 242, 239, 0, 216, 2016/6/26 - 19:17:37
252, 227, 240, 229, 227, 234, 271, 248, 229, 234, 243, 242, 242, 231, 237, 241, 239, 1, 214, 2016/6/26 - 19:17:38
252, 226, 245, 229, 226, 233, 269, 247, 229, 234, 243, 242, 241, 230, 236, 240, 239, 1, 1239, 2016/6/26 - 19:17:39
252, 226, 246, 229, 226, 233, 269, 247, 228, 233, 242, 241, 241, 230, 236, 240, 239, 1, 214, 2016/6/26 - 19:17:39
252, 226, 247, 230, 227, 233, 269, 248, 230, 234, 243, 241, 242, 231, 237, 241, 239, 1, 222, 2016/6/26 - 19:17:39
252, 226, 247, 230, 227, 233, 269, 248, 230, 234, 243, 241, 241, 230, 236, 240, 239, 1, 217, 2016/6/26 - 19:17:39
252, 226, 246, 230, 227, 232, 269, 247, 229, 233, 242, 241, 241, 230, 236, 240, 239, 1, 214, 2016/6/26 - 19:17:40
252, 226, 245, 229, 227, 232, 269, 247, 229, 233, 243, 241, 241, 230, 236, 240, 238, 1, 619, 2016/6/26 - 19:17:40
252, 226, 247, 230, 227, 233, 270, 248, 230, 234, 243, 242, 241, 231, 237, 241, 239, 1, 1035, 2016/6/26 - 19:17:41
252, 226, 247, 230, 227, 233, 270, 248, 230, 234, 243, 242, 241, 231, 236, 241, 239, 1, 210, 2016/6/26 - 19:17:42
252, 227, 247, 231, 227, 233, 270, 248, 229, 235, 243, 242, 242, 231, 237, 241, 240, 1, 418, 2016/6/26 - 19:17:42
252, 227, 248, 230, 227, 233, 270, 248, 230, 234, 243, 242, 242, 231, 237, 241, 239, 1, 422, 2016/6/26 - 19:17:42
253, 227, 248, 230, 228, 234, 271, 248, 230, 234, 243, 243, 243, 232, 237, 241, 239, 1, 212, 2016/6/26 - 19:17:43
