2016/6/26 - 19:15:39 BEGINNING OF FILE
TPTAT, T1, T2, T3, T4, T5, T6, T7, T8, T9, T10, T11, T12, T13, T14, T15, T16, CheckPEC, Delta t from last measure in Miliseconds, Time Stamp
250, 224, 227, 232, 226, 253, 265, 280, 241, 236, 247, 247, 251, 230, 239, 245, 242, 1, 2224, 2016/6/26 - 19:15:42
250, 224, 227, 232, 226, 250, 265, 280, 240, 236, 247, 246, 250, 230, 239, 244, 242, 1, 1647, 2016/6/26 - 19:15:44
250, 224, 227, 232, 226, 249, 265, 280, 239, 235, 247, 246, 250, 230, 239, 244, 242, 1, 421, 2016/6/26 - 19:15:44
250, 223, 227, 232, 226, 249, 265, 279, 239, 235, 246, 246, 250, 230, 239, 244, 242, 1, 219, 2016/6/26 - 19:15:44
250, 223, 227, 232, 226, 248, 265, 279, 240, 235, 246, 246, 250, 230, 239, 245, 241, 1, 219, 2016/6/26 - 19:15:45
250, 224, 227, 232, 226, 248, 264, 280, 240, 235, 246, 246, 250, 230, 239, 244, 241, 1, 828, 2016/6/26 - 19:15:46
250, 223, 226, 233, 226, 248, 264, 279, 238, 235, 246, 246, 250, 230, 239, 245, 241, 1, 622, 2016/6/26 - 19:15:46
250, 223, 227, 233, 226, 247, 264, 279, 238, 235, 246, 246, 249, 230, 239, 244, 241, 1, 627, 2016/6/26 - 19:15:47
250, 224, 227, 234, 226, 247, 264, 279, 238, 235, 246, 246, 249, 230, 239, 244, 241, 1, 423, 2016/6/26 - 19:15:47
250, 224, 227, 235, 226, 247, 264, 278, 238, 235, 246, 246, 250, 230, 239, 244, 241, 1, 214, 2016/6/26 - 19:15:47
250, 224, 227, 236, 227, 247, 264, 279, 238, 235, 246, 246, 250, 230, 239, 244, 241, 1, 414, 2016/6/26 - 19:15:48
250, 224, 227, 234, 229, 247, 264, 279, 239, 235, 246, 246, 250, 230, 238, 244, 241, 1, 424, 2016/6/26 - 19:15:48
250, 224, 227, 231, 230, 248, 264, 278, 238, 235, 246, 246, 250, 230, 239, 244, 241, 1, 415, 2016/6/26 - 19:15:49
250, 224, 227, 230, 229, 247, 264, 279, 238, 235, 246, 245, 249, 230, 239, 244, 241, 1, 213, 2016/6/26 - 19:15:49
250, 224, 227, 230, 229, 247, 264, 279, 238, 236, 246, 245, 250, 230, 239, 244, 241, 1, 419, 2016/6/26 - 19:15:49
250, 223, 226, 230, 229, 247, 264, 279, 238, 236, 246, 245, 249, 230, 238, 244, 241, 1, 425, 2016/6/26 - 19:15:50
250, 224, 226, 230, 229, 247, 264, 279, 238, 235, 246, 246, 249, 230, 238, 244, 241, 1, 210, 2016/6/26 - 19:15:50
250, 224, 227, 230, 229, 247, 263, 279, 238, 235, 246, 245, 249, 230, 239, 244, 241, 1, 418, 2016/6/26 - 19:15:50
250, 224, 227, 229, 229, 247, 263, 279, 238, 235, 246, 245, 249, 230, 239, 244, 241, 1, 214, 2016/6/26 - 19:15:51
250, 224, 227, 230, 229, 247, 263, 278, 238, 235, 246, 246, 250, 230, 238, 244, 241, 1, 213, 2016/6/26 - 19:15:51
250, 223, 226, 232, 229, 247, 263, 278, 238, 235, 246, 246, 250, 231, 238, 244, 241, 1, 214, 2016/6/26 - 19:15:51
250, 224, 227, 234, 228, 247, 263, 278, 238, 235, 246, 245, 249, 230, 239, 244, 241, 1, 415, 2016/6/26 - 19:15:51
250, 223, 226, 233, 229, 246, 263, 278, 237, 235, 245, 245, 249, 230, 239, 244, 241, 1, 213, 2016/6/26 - 19:15:52
250, 224, 227, 236, 228, 246, 263, 278, 238, 235, 246, 245, 249, 230, 238, 244, 241, 1, 416, 2016/6/26 - 19:15:52
250, 224, 226, 235, 227, 246, 262, 278, 237, 235, 245, 245, 249, 230, 238, 243, 241, 1, 415, 2016/6/26 - 19:15:52
250, 223, 227, 235, 227, 246, 262, 278, 237, 235, 245, 245, 249, 230, 239, 243, 241, 1, 211, 2016/6/26 - 19:15:53
250, 223, 227, 235, 228, 247, 263, 278, 238, 235, 246, 245, 249, 230, 239, 243, 241, 1, 213, 2016/6/26 - 19:15:53
250, 223, 227, 235, 228, 247, 263, 278, 238, 235, 246, 245, 248, 230, 238, 243, 241, 1, 214, 2016/6/26 - 19:15:53
