2016/6/26 - 19:13:11 BEGINNING OF FILE
TPTAT, T1, T2, T3, T4, T5, T6, T7, T8, T9, T10, T11, T12, T13, T14, T15, T16, CheckPEC, Delta t from last measure in Miliseconds, Time Stamp
250, 222, 222, 221, 224, 225, 232, 232, 228, 240, 255, 260, 249, 231, 239, 246, 248, 1, 2151, 2016/6/26 - 19:13:14
250, 221, 222, 221, 224, 226, 232, 233, 228, 240, 255, 259, 249, 231, 239, 246, 248, 1, 217, 2016/6/26 - 19:13:14
250, 221, 222, 221, 224, 225, 231, 232, 228, 240, 254, 259, 248, 231, 239, 245, 251, 1, 629, 2016/6/26 - 19:13:14
250, 221, 222, 221, 224, 225, 231, 232, 228, 240, 254, 258, 247, 231, 239, 246, 252, 1, 625, 2016/6/26 - 19:13:15
250, 221, 222, 221, 224, 225, 231, 232, 227, 239, 253, 258, 247, 231, 239, 246, 253, 1, 417, 2016/6/26 - 19:13:16
250, 221, 222, 221, 224, 225, 231, 232, 227, 239, 253, 258, 247, 231, 239, 246, 252, 1, 212, 2016/6/26 - 19:13:16
250, 221, 222, 221, 224, 225, 230, 232, 228, 239, 253, 258, 248, 231, 239, 245, 248, 1, 217, 2016/6/26 - 19:13:16
250, 221, 222, 221, 224, 224, 230, 232, 228, 239, 253, 257, 249, 231, 239, 245, 246, 1, 216, 2016/6/26 - 19:13:16
249, 220, 221, 220, 223, 224, 229, 231, 227, 240, 254, 256, 251, 231, 238, 244, 244, 1, 416, 2016/6/26 - 19:13:17
250, 221, 222, 221, 224, 225, 230, 232, 228, 239, 253, 257, 253, 231, 238, 245, 244, 1, 417, 2016/6/26 - 19:13:17
250, 221, 222, 221, 224, 225, 230, 232, 228, 239, 253, 257, 255, 231, 238, 245, 244, 1, 218, 2016/6/26 - 19:13:17
250, 221, 222, 221, 224, 225, 230, 232, 227, 240, 253, 257, 256, 232, 239, 246, 244, 1, 214, 2016/6/26 - 19:13:17
249, 220, 221, 220, 223, 224, 229, 231, 227, 240, 253, 257, 255, 231, 239, 245, 244, 1, 216, 2016/6/26 - 19:13:18
250, 220, 221, 220, 224, 225, 230, 231, 227, 240, 253, 257, 255, 231, 238, 244, 244, 0, 217, 2016/6/26 - 19:13:18
250, 222, 222, 221, 224, 225, 231, 232, 228, 240, 253, 257, 255, 231, 239, 245, 244, 0, 213, 2016/6/26 - 19:13:18
250, 220, 222, 220, 223, 224, 229, 231, 227, 239, 252, 256, 255, 230, 239, 245, 244, 1, 420, 2016/6/26 - 19:13:18
250, 221, 221, 220, 223, 225, 229, 231, 227, 239, 252, 257, 255, 231, 238, 244, 243, 1, 214, 2016/6/26 - 19:13:19
250, 222, 223, 221, 224, 225, 230, 232, 227, 240, 253, 257, 256, 231, 239, 245, 244, 1, 215, 2016/6/26 - 19:13:19
250, 221, 222, 221, 224, 225, 230, 232, 228, 240, 252, 256, 255, 232, 239, 245, 244, 1, 419, 2016/6/26 - 19:13:19
250, 221, 222, 221, 224, 225, 230, 232, 228, 240, 252, 257, 256, 232, 239, 245, 243, 1, 213, 2016/6/26 - 19:13:20
250, 221, 221, 220, 223, 224, 229, 231, 227, 239, 251, 255, 255, 231, 238, 244, 242, 1, 422, 2016/6/26 - 19:13:20
250, 221, 222, 221, 224, 224, 229, 231, 228, 240, 252, 254, 256, 231, 239, 244, 244, 1, 419, 2016/6/26 - 19:13:20
250, 221, 222, 221, 224, 225, 230, 231, 228, 239, 252, 254, 256, 231, 239, 244, 244, 1, 214, 2016/6/26 - 19:13:21
250, 221, 222, 221, 224, 225, 229, 231, 228, 240, 252, 254, 255, 231, 239, 245, 243, 1, 626, 2016/6/26 - 19:13:21
250, 221, 222, 221, 224, 225, 229, 231, 228, 239, 252, 255, 255, 232, 239, 244, 243, 1, 213, 2016/6/26 - 19:13:21
250, 221, 222, 221, 224, 225, 230, 231, 227, 239, 252, 255, 256, 232, 238, 244, 244, 1, 214, 2016/6/26 - 19:13:22
250, 221, 222, 221, 224, 225, 229, 231, 228, 239, 252, 255, 255, 231, 238, 244, 244, 1, 215, 2016/6/26 - 19:13:22
250, 221, 222, 221, 224, 224, 229, 231, 228, 239, 251, 255, 256, 231, 238, 245, 243, 1, 626, 2016/6/26 - 19:13:23
250, 221, 223, 221, 224, 225, 229, 231, 228, 240, 252, 255, 255, 232, 239, 244, 243, 1, 414, 2016/6/26 - 19:13:23
