2016/6/26 - 19:19:20 BEGINNING OF FILE
TPTAT, T1, T2, T3, T4, T5, T6, T7, T8, T9, T10, T11, T12, T13, T14, T15, T16, CheckPEC, Delta t from last measure in Miliseconds, Time Stamp
251, 264, 233, 225, 225, 259, 243, 233, 227, 232, 239, 238, 237, 229, 233, 237, 237, 1, 2199, 2016/6/26 - 19:19:23
251, 258, 231, 225, 225, 260, 243, 233, 227, 232, 239, 238, 237, 229, 233, 237, 236, 1, 217, 2016/6/26 - 19:19:23
251, 255, 230, 225, 225, 260, 243, 234, 227, 233, 239, 238, 237, 229, 234, 237, 236, 1, 216, 2016/6/26 - 19:19:23
251, 254, 229, 224, 225, 262, 242, 234, 228, 233, 239, 238, 236, 229, 234, 237, 237, 1, 217, 2016/6/26 - 19:19:23
251, 255, 230, 225, 225, 264, 241, 234, 227, 233, 239, 238, 236, 229, 233, 237, 236, 1, 215, 2016/6/26 - 19:19:23
251, 254, 230, 225, 225, 263, 242, 234, 226, 233, 239, 237, 237, 229, 234, 238, 237, 1, 216, 2016/6/26 - 19:19:24
251, 255, 232, 225, 225, 262, 244, 234, 227, 233, 240, 238, 237, 230, 234, 238, 237, 1, 424, 2016/6/26 - 19:19:24
252, 266, 237, 228, 228, 267, 249, 237, 230, 236, 243, 241, 240, 233, 237, 242, 240, 1, 422, 2016/6/26 - 19:19:24
252, 264, 241, 229, 229, 267, 251, 238, 232, 237, 244, 242, 241, 233, 237, 241, 240, 1, 218, 2016/6/26 - 19:19:25
251, 261, 239, 227, 226, 265, 249, 236, 229, 235, 242, 239, 238, 231, 235, 239, 238, 1, 211, 2016/6/26 - 19:19:25
251, 259, 234, 224, 224, 260, 245, 233, 226, 232, 239, 237, 236, 229, 233, 236, 236, 1, 212, 2016/6/26 - 19:19:25
250, 252, 231, 222, 223, 251, 240, 230, 224, 230, 236, 235, 235, 226, 231, 235, 233, 1, 419, 2016/6/26 - 19:19:26
251, 253, 231, 220, 221, 247, 238, 230, 223, 229, 235, 234, 234, 226, 230, 234, 233, 1, 212, 2016/6/26 - 19:19:26
251, 258, 233, 223, 223, 246, 239, 232, 225, 230, 237, 236, 235, 228, 232, 235, 235, 1, 413, 2016/6/26 - 19:19:26
251, 255, 232, 224, 224, 250, 241, 233, 226, 233, 239, 238, 236, 229, 233, 237, 237, 1, 1027, 2016/6/26 - 19:19:27
251, 255, 233, 224, 224, 251, 241, 233, 226, 232, 238, 237, 236, 229, 233, 237, 237, 1, 217, 2016/6/26 - 19:19:27
251, 262, 236, 224, 224, 254, 250, 234, 227, 233, 239, 238, 237, 229, 233, 237, 236, 1, 620, 2016/6/26 - 19:19:28
251, 252, 258, 228, 225, 247, 259, 237, 227, 233, 240, 238, 237, 229, 233, 238, 236, 1, 417, 2016/6/26 - 19:19:28
250, 248, 261, 230, 224, 242, 257, 237, 226, 231, 238, 237, 236, 228, 233, 236, 235, 1, 423, 2016/6/26 - 19:19:29
250, 250, 261, 229, 224, 242, 257, 237, 227, 231, 239, 237, 236, 228, 233, 237, 235, 1, 214, 2016/6/26 - 19:19:29
251, 251, 259, 230, 226, 247, 259, 239, 228, 233, 241, 239, 238, 231, 234, 239, 238, 1, 827, 2016/6/26 - 19:19:30
251, 252, 258, 230, 226, 247, 260, 239, 228, 233, 240, 239, 238, 230, 235, 238, 237, 1, 416, 2016/6/26 - 19:19:30
251, 256, 257, 231, 226, 249, 261, 240, 228, 233, 240, 239, 237, 230, 234, 238, 237, 1, 212, 2016/6/26 - 19:19:31
251, 259, 258, 231, 226, 251, 261, 240, 229, 233, 241, 239, 237, 230, 234, 238, 237, 1, 211, 2016/6/26 - 19:19:31
251, 258, 260, 233, 226, 248, 261, 240, 228, 234, 241, 239, 237, 229, 233, 238, 237, 1, 212, 2016/6/26 - 19:19:31
250, 250, 260, 232, 224, 242, 260, 239, 226, 232, 239, 237, 235, 227, 231, 236, 234, 1, 214, 2016/6/26 - 19:19:31
250, 246, 257, 228, 222, 244, 257, 237, 224, 229, 237, 235, 234, 226, 231, 235, 233, 1, 416, 2016/6/26 - 19:19:32
250, 245, 258, 231, 223, 241, 257, 236, 225, 230, 238, 235, 234, 226, 231, 235, 234, 1, 215, 2016/6/26 - 19:19:32
250, 245, 263, 234, 224, 243, 258, 235, 226, 231, 238, 236, 235, 228, 232, 236, 235, 1, 817, 2016/6/26 - 19:19:33
250, 240, 265, 232, 225, 236, 260, 240, 227, 232, 239, 238, 236, 229, 233, 237, 236, 1, 419, 2016/6/26 - 19:19:33
250, 245, 265, 236, 225, 246, 259, 236, 227, 231, 238, 237, 235, 228, 232, 236, 235, 1, 623, 2016/6/26 - 19:19:34
251, 242, 264, 231, 225, 238, 260, 240, 227, 232, 239, 238, 237, 229, 233, 238, 236, 1, 418, 2016/6/26 - 19:19:34
251, 242, 264, 229, 225, 240, 260, 242, 227, 232, 239, 238, 237, 229, 233, 237, 236, 1, 211, 2016/6/26 - 19:19:34
251, 253, 265, 231, 226, 251, 260, 241, 227, 233, 240, 238, 237, 230, 234, 237, 236, 1, 416, 2016/6/26 - 19:19:35
251, 255, 271, 232, 226, 250, 261, 237, 228, 233, 240, 238, 237, 229, 234, 237, 236, 1, 211, 2016/6/26 - 19:19:35
251, 240, 274, 242, 226, 239, 264, 238, 227, 233, 239, 238, 236, 229, 233, 237, 236, 1, 420, 2016/6/26 - 19:19:35
251, 236, 276, 234, 226, 233, 258, 249, 227, 232, 239, 238, 236, 229, 233, 237, 236, 1, 413, 2016/6/26 - 19:19:36
251, 242, 272, 231, 226, 234, 260, 246, 228, 232, 239, 238, 236, 229, 233, 237, 236, 1, 213, 2016/6/26 - 19:19:36
251, 255, 267, 229, 226, 260, 261, 237, 228, 234, 241, 239, 237, 230, 234, 238, 237, 1, 624, 2016/6/26 - 19:19:37
251, 233, 268, 246, 225, 236, 261, 245, 227, 231, 239, 238, 236, 228, 233, 237, 235, 1, 826, 2016/6/26 - 19:19:37
251, 225, 264, 253, 225, 231, 260, 250, 227, 231, 240, 238, 236, 228, 233, 236, 235, 1, 210, 2016/6/26 - 19:19:38
251, 224, 260, 251, 226, 229, 259, 251, 227, 231, 239, 237, 236, 228, 232, 237, 235, 1, 208, 2016/6/26 - 19:19:38
251, 225, 263, 247, 225, 230, 259, 249, 227, 231, 238, 237, 235, 227, 232, 236, 235, 1, 210, 2016/6/26 - 19:19:38
252, 231, 265, 243, 225, 235, 261, 246, 227, 232, 239, 238, 236, 227, 233, 237, 236, 1, 213, 2016/6/26 - 19:19:38
252, 234, 262, 240, 227, 236, 266, 259, 229, 233, 241, 240, 238, 230, 235, 239, 238, 1, 828, 2016/6/26 - 19:19:39
252, 223, 235, 259, 233, 228, 250, 271, 231, 232, 240, 240, 237, 229, 234, 237, 236, 1, 417, 2016/6/26 - 19:19:39
252, 224, 235, 258, 231, 229, 254, 272, 231, 233, 242, 242, 238, 230, 234, 239, 237, 1, 211, 2016/6/26 - 19:19:40
252, 225, 235, 263, 230, 230, 262, 273, 231, 233, 243, 244, 239, 230, 235, 239, 237, 1, 209, 2016/6/26 - 19:19:40
252, 224, 241, 276, 230, 229, 247, 275, 231, 232, 242, 242, 238, 230, 235, 238, 238, 1, 420, 2016/6/26 - 19:19:40
251, 224, 237, 280, 235, 228, 236, 266, 236, 232, 240, 239, 237, 229, 234, 238, 236, 1, 419, 2016/6/26 - 19:19:41
252, 224, 232, 276, 239, 228, 236, 262, 239, 232, 239, 239, 238, 229, 234, 238, 236, 1, 214, 2016/6/26 - 19:19:41
252, 224, 231, 272, 241, 229, 236, 264, 242, 233, 240, 240, 239, 230, 235, 239, 238, 1, 208, 2016/6/26 - 19:19:41
252, 224, 230, 264, 242, 229, 236, 269, 246, 234, 241, 241, 239, 231, 235, 239, 238, 1, 411, 2016/6/26 - 19:19:42
