2016/9/5 - 23:44:54 BEGINNING OF FILE
TPTAT, T1, T2, T3, T4, T5, T6, T7, T8, T9, T10, T11, T12, T13, T14, T15, T16, CheckPEC, Delta t from last measure in Miliseconds, Time Stamp
278, 267, 279, 261, 260, 274, 276, 266, 261, 269, 275, 278, 281, 265, 268, 269, 266, 1, 2183, 2016/9/5 - 23:44:57
278, 267, 280, 260, 260, 272, 276, 266, 262, 269, 276, 278, 282, 265, 268, 269, 266, 1, 217, 2016/9/5 - 23:44:57
278, 267, 280, 262, 261, 272, 276, 266, 262, 269, 275, 278, 281, 266, 269, 269, 266, 1, 419, 2016/9/5 - 23:44:57
278, 267, 280, 261, 259, 272, 276, 266, 261, 268, 275, 278, 280, 265, 268, 269, 266, 1, 830, 2016/9/5 - 23:44:58
278, 267, 280, 261, 260, 272, 276, 266, 261, 268, 275, 278, 281, 265, 268, 269, 265, 1, 424, 2016/9/5 - 23:44:59
278, 266, 279, 260, 259, 271, 275, 265, 261, 268, 274, 277, 280, 264, 267, 268, 264, 1, 423, 2016/9/5 - 23:44:59
278, 267, 280, 261, 260, 272, 276, 265, 261, 269, 275, 278, 280, 265, 268, 269, 265, 1, 212, 2016/9/5 - 23:44:59
278, 266, 280, 261, 260, 273, 276, 266, 261, 269, 275, 278, 280, 265, 268, 269, 266, 1, 214, 2016/9/5 - 23:45:0
278, 266, 279, 260, 259, 273, 276, 266, 261, 269, 275, 278, 279, 264, 268, 269, 266, 1, 211, 2016/9/5 - 23:45:0
278, 266, 279, 260, 259, 272, 276, 265, 261, 269, 275, 278, 279, 264, 268, 269, 265, 1, 213, 2016/9/5 - 23:45:0
277, 265, 278, 260, 259, 272, 275, 265, 260, 268, 274, 276, 279, 264, 267, 268, 265, 1, 419, 2016/9/5 - 23:45:0
278, 266, 279, 261, 260, 273, 276, 266, 261, 268, 274, 278, 280, 265, 268, 269, 265, 1, 416, 2016/9/5 - 23:45:1
278, 267, 279, 260, 260, 273, 276, 266, 261, 268, 274, 278, 280, 265, 268, 269, 265, 1, 213, 2016/9/5 - 23:45:1
278, 266, 279, 261, 260, 273, 276, 266, 261, 268, 275, 277, 279, 265, 268, 269, 265, 1, 630, 2016/9/5 - 23:45:2
278, 266, 280, 261, 260, 273, 276, 266, 261, 269, 275, 277, 279, 265, 268, 269, 265, 1, 212, 2016/9/5 - 23:45:2
278, 267, 280, 261, 260, 274, 276, 266, 262, 268, 275, 277, 279, 265, 268, 269, 265, 1, 419, 2016/9/5 - 23:45:2
278, 267, 280, 261, 260, 274, 277, 266, 262, 268, 275, 277, 279, 265, 268, 269, 266, 1, 213, 2016/9/5 - 23:45:3
278, 268, 280, 261, 260, 274, 280, 266, 262, 269, 275, 277, 280, 265, 268, 269, 265, 1, 211, 2016/9/5 - 23:45:3
278, 269, 278, 261, 260, 276, 283, 266, 262, 269, 275, 277, 280, 265, 268, 269, 265, 1, 214, 2016/9/5 - 23:45:3
278, 264, 270, 260, 260, 282, 285, 266, 261, 269, 275, 278, 279, 265, 267, 269, 265, 1, 417, 2016/9/5 - 23:45:3
278, 261, 266, 261, 260, 281, 288, 268, 262, 269, 275, 278, 279, 265, 268, 269, 265, 1, 422, 2016/9/5 - 23:45:4
278, 260, 267, 262, 260, 278, 288, 270, 261, 269, 275, 277, 279, 265, 268, 269, 265, 1, 210, 2016/9/5 - 23:45:4
278, 259, 277, 268, 260, 263, 286, 277, 262, 268, 275, 278, 278, 265, 268, 268, 264, 1, 830, 2016/9/5 - 23:45:5
278, 258, 282, 272, 261, 262, 282, 282, 262, 268, 275, 277, 279, 265, 268, 268, 265, 1, 623, 2016/9/5 - 23:45:5
278, 257, 270, 278, 261, 261, 276, 289, 263, 268, 275, 278, 279, 264, 268, 268, 265, 1, 822, 2016/9/5 - 23:45:6
278, 257, 272, 281, 262, 262, 283, 290, 263, 268, 274, 277, 279, 264, 268, 268, 265, 1, 629, 2016/9/5 - 23:45:7
278, 258, 272, 279, 261, 262, 284, 292, 263, 267, 274, 277, 279, 264, 267, 268, 265, 1, 210, 2016/9/5 - 23:45:7
278, 258, 271, 278, 261, 261, 281, 293, 263, 268, 274, 277, 279, 265, 267, 268, 264, 1, 216, 2016/9/5 - 23:45:7
278, 258, 270, 276, 261, 261, 279, 293, 263, 268, 275, 278, 279, 265, 268, 267, 264, 1, 210, 2016/9/5 - 23:45:8
278, 257, 268, 275, 261, 261, 277, 294, 263, 268, 274, 277, 279, 264, 267, 268, 264, 1, 415, 2016/9/5 - 23:45:8
278, 257, 267, 275, 261, 261, 277, 294, 263, 268, 274, 276, 278, 264, 268, 268, 264, 1, 214, 2016/9/5 - 23:45:8
278, 257, 267, 273, 260, 260, 278, 294, 263, 267, 274, 276, 278, 264, 268, 267, 263, 1, 624, 2016/9/5 - 23:45:9
278, 257, 267, 276, 261, 261, 278, 294, 264, 268, 274, 276, 278, 264, 267, 268, 264, 1, 418, 2016/9/5 - 23:45:9
278, 257, 267, 276, 261, 261, 277, 294, 263, 268, 274, 276, 278, 264, 267, 268, 264, 1, 208, 2016/9/5 - 23:45:9
278, 257, 268, 276, 261, 261, 277, 294, 263, 268, 274, 277, 278, 265, 268, 268, 264, 1, 209, 2016/9/5 - 23:45:10
278, 257, 268, 275, 260, 261, 277, 294, 263, 268, 274, 277, 278, 264, 267, 268, 264, 1, 420, 2016/9/5 - 23:45:10
278, 257, 273, 280, 261, 261, 277, 290, 263, 268, 274, 276, 277, 265, 267, 268, 263, 1, 822, 2016/9/5 - 23:45:11
278, 257, 271, 280, 261, 261, 276, 288, 264, 268, 274, 276, 277, 264, 267, 268, 263, 1, 214, 2016/9/5 - 23:45:11
278, 257, 268, 279, 261, 261, 275, 289, 266, 268, 274, 277, 277, 264, 267, 268, 264, 1, 211, 2016/9/5 - 23:45:11
278, 257, 266, 279, 261, 260, 273, 291, 266, 268, 274, 277, 277, 264, 267, 267, 264, 1, 211, 2016/9/5 - 23:45:12
278, 257, 265, 279, 263, 261, 269, 292, 267, 268, 274, 277, 277, 264, 267, 267, 264, 1, 415, 2016/9/5 - 23:45:12
278, 257, 263, 280, 264, 261, 269, 291, 267, 267, 273, 277, 277, 264, 267, 267, 264, 1, 212, 2016/9/5 - 23:45:12
278, 257, 262, 281, 265, 261, 269, 290, 268, 267, 274, 276, 277, 264, 267, 267, 264, 0, 210, 2016/9/5 - 23:45:12
278, 257, 262, 281, 264, 260, 268, 290, 268, 267, 274, 276, 277, 264, 267, 267, 264, 1, 414, 2016/9/5 - 23:45:13
278, 257, 263, 280, 264, 260, 268, 292, 270, 267, 274, 276, 277, 264, 267, 268, 263, 1, 616, 2016/9/5 - 23:45:13
278, 256, 262, 286, 265, 260, 267, 294, 272, 268, 274, 276, 277, 264, 267, 267, 264, 1, 623, 2016/9/5 - 23:45:14
278, 257, 262, 283, 265, 260, 268, 293, 270, 267, 274, 276, 277, 265, 267, 267, 263, 1, 210, 2016/9/5 - 23:45:14
