2016/9/5 - 23:9:2 BEGINNING OF FILE
TPTAT, T1, T2, T3, T4, T5, T6, T7, T8, T9, T10, T11, T12, T13, T14, T15, T16, CheckPEC, Delta t from last measure in Miliseconds, Time Stamp
278, 262, 268, 268, 265, 270, 276, 283, 273, 265, 268, 267, 265, 262, 264, 265, 264, 1, 1990, 2016/9/5 - 23:9:5
278, 262, 269, 267, 264, 270, 276, 283, 273, 264, 268, 267, 265, 262, 264, 264, 264, 1, 631, 2016/9/5 - 23:9:5
278, 261, 269, 267, 264, 270, 276, 283, 273, 264, 268, 267, 265, 262, 264, 264, 264, 1, 217, 2016/9/5 - 23:9:6
278, 261, 269, 268, 265, 270, 276, 283, 273, 264, 268, 267, 265, 262, 264, 265, 264, 1, 419, 2016/9/5 - 23:9:6
278, 261, 269, 267, 264, 270, 276, 283, 273, 264, 268, 267, 265, 262, 264, 264, 264, 1, 217, 2016/9/5 - 23:9:6
278, 262, 269, 267, 265, 269, 276, 283, 274, 265, 268, 267, 264, 262, 264, 264, 264, 1, 216, 2016/9/5 - 23:9:6
278, 261, 269, 267, 265, 270, 276, 283, 274, 264, 268, 267, 265, 263, 264, 264, 264, 1, 214, 2016/9/5 - 23:9:7
278, 261, 269, 267, 265, 270, 276, 283, 273, 264, 268, 267, 264, 262, 264, 264, 263, 1, 635, 2016/9/5 - 23:9:7
278, 262, 269, 267, 264, 271, 276, 283, 273, 264, 267, 267, 264, 262, 264, 264, 263, 1, 829, 2016/9/5 - 23:9:8
278, 261, 268, 268, 265, 272, 277, 284, 274, 264, 268, 267, 264, 262, 264, 264, 263, 1, 425, 2016/9/5 - 23:9:9
278, 261, 267, 267, 265, 272, 277, 284, 273, 264, 267, 267, 264, 262, 264, 264, 263, 1, 214, 2016/9/5 - 23:9:9
278, 262, 268, 268, 265, 273, 278, 283, 273, 264, 267, 267, 264, 262, 264, 264, 263, 1, 216, 2016/9/5 - 23:9:9
